gender,age,race,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_intelligence_o,d_funny_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,match,d_ambitous_o
female,22,'Asian/Pacific Islander/Asian-American',0,2,4,Law,8,8,8,6,6,6,[6-8],[6-8],[6-8],15,15,25,20,15,10,6,6,5,7,7,[6-8],[6-8],[0-5],[6-8],[6-8],4,8,7,4,5,4,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],0.59,7,3,2,5,5,[0-5],[5-6],0,0,0,[6-8]
female,22,'Asian/Pacific Islander/Asian-American',0,2,4,Law,7,6,5,4,4,3,[0-5],[0-5],[0-5],15,15,25,20,15,10,6,6,5,7,7,[6-8],[6-8],[0-5],[6-8],[6-8],7,7,8,7,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],0.31,7,3,2,8,7,[6-8],[7-10],0,1,0,[0-5]
female,22,'Asian/Pacific Islander/Asian-American',0,2,4,Law,8,7,6,7,7,5,[6-8],[6-8],[0-5],15,15,25,20,15,10,6,6,5,7,7,[6-8],[6-8],[0-5],[6-8],[6-8],5,7,8,5,9,5,[0-5],[6-8],[6-8],[0-5],[9-10],[0-5],5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],0.08,7,3,2,5,7,[0-5],[7-10],0,0,0,[6-8]
female,22,'Asian/Pacific Islander/Asian-American',0,2,4,Law,9,7,9,9,9,10,[9-10],[9-10],[9-10],15,15,25,20,15,10,6,6,5,7,7,[6-8],[6-8],[0-5],[6-8],[6-8],6,6,8,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],-0.34,7,3,2,6,6,[6-8],[5-6],0,1,1,[9-10]
female,22,'Asian/Pacific Islander/Asian-American',0,2,4,Law,7,6,8,6,8,7,[6-8],[6-8],[6-8],15,15,25,20,15,10,6,6,5,7,7,[6-8],[6-8],[0-5],[6-8],[6-8],8,6,7,7,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,[0-5],[0-5],[0-5],[9-10],[9-10],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],-0.16,7,3,2,7,5,[6-8],[5-6],0,1,0,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',6,8,7,8,7,5,[6-8],[6-8],[0-5],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],8,10,9,8,7,6,[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],0.19,6,15,1,5,5,[0-5],[5-6],0,1,0,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',8,8,10,7,6,5,[9-10],[6-8],[0-5],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],10,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],0.03,6,15,1,10,5,[9-10],[5-6],0,1,1,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',10,10,10,10,10,10,[9-10],[9-10],[9-10],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],5,10,10,6,6,6,[0-5],[9-10],[9-10],[6-8],[6-8],[6-8],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],0.68,6,15,1,8,5,[6-8],[5-6],0,1,1,[9-10]
female,26,Other,0,1,1,'Masters in Public Administration',7,8,7,8,8,7,[6-8],[6-8],[6-8],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],10,9,8,8,7,7,[9-10],[9-10],[6-8],[6-8],[6-8],[6-8],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],-0.26,6,15,1,7,5,[6-8],[5-6],0,1,1,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',7,9,8,9,7,7,[6-8],[9-10],[6-8],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],5,10,8,8,5,5,[0-5],[9-10],[6-8],[6-8],[0-5],[0-5],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],-0.01,6,15,1,5,5,[0-5],[5-6],0,1,1,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',6,6,7,8,7,7,[6-8],[6-8],[6-8],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],8,9,9,7,6,5,[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],0.42,6,15,1,6,5,[6-8],[5-6],0,1,1,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',8,6,7,8,6,5,[6-8],[6-8],[0-5],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],6,8,9,6,6,6,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],0.21,6,15,1,7,5,[6-8],[5-6],0,1,1,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',7,7,7,7,6,5,[6-8],[6-8],[0-5],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],6,7,8,7,9,6,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],0.1,6,15,1,7,5,[6-8],[5-6],0,1,0,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',6,6,6,7,6,6,[6-8],[6-8],[6-8],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],8,5,5,6,5,5,[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],-0.35,6,15,1,7,6,[6-8],[5-6],0,1,1,[6-8]
female,26,Other,0,1,1,'Masters in Public Administration',5,6,6,6,6,6,[6-8],[6-8],[6-8],20,10,20,30,10,10,7,6,10,7,7,[6-8],[6-8],[9-10],[6-8],[6-8],7,8,7,8,7,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,[0-5],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],[9-10],[6-8],[6-8],[9-10],[9-10],[9-10],[9-10],[6-8],[0-5],-0.23,6,15,1,8,5,[6-8],[5-6],0,1,0,[6-8]
male,27,European/Caucasian-American,0,7,3,Finance,6,9,7,7,6,5,[6-8],[6-8],[0-5],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],6,8,8,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.14,7,3,0,7,4,[6-8],[0-4],0,0,0,[6-8]
male,27,European/Caucasian-American,1,7,3,Finance,5,7,8,4,6,3,[6-8],[0-5],[0-5],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],8,7,6,9,7,4,[6-8],[6-8],[6-8],[9-10],[6-8],[0-5],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.29,7,3,0,7,2,[6-8],[0-4],0,0,0,[6-8]
male,27,European/Caucasian-American,1,7,3,Finance,7,9,10,7,8,9,[9-10],[6-8],[9-10],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],7,8,6,5,8,4,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],-0.24,7,3,0,5,2,[0-5],[0-4],1,0,0,[6-8]
male,27,European/Caucasian-American,1,7,3,Finance,4,10,8,5,8,7,[6-8],[0-5],[6-8],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],6,7,8,7,7,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],-0.18,7,3,0,6,3,[6-8],[0-4],0,0,0,[6-8]
male,27,European/Caucasian-American,1,7,3,Finance,5,8,8,2,2,2,[6-8],[0-5],[0-5],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],6,8,8,8,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],-0.43,7,3,0,6,5,[6-8],[5-6],0,0,0,[0-5]
male,27,European/Caucasian-American,0,7,3,Finance,6,9,7,6,7,6,[6-8],[6-8],[6-8],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],7,9,8,9,8,4,[6-8],[9-10],[6-8],[9-10],[6-8],[0-5],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.33,7,3,0,7,4,[6-8],[0-4],0,0,0,[6-8]
male,27,European/Caucasian-American,0,7,3,Finance,4,8,8,5,7,4,[6-8],[0-5],[0-5],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],7,8,8,8,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.19,7,3,0,7,4,[6-8],[0-4],0,0,0,[6-8]
male,27,European/Caucasian-American,1,7,3,Finance,5,8,7,4,7,5,[6-8],[0-5],[0-5],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],8,7,6,6,6,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],-0.03,7,3,0,7,4,[6-8],[0-4],0,0,0,[6-8]
male,27,European/Caucasian-American,0,7,3,Finance,8,10,9,8,7,6,[9-10],[6-8],[6-8],35,20,20,20,0,5,8,9,7,8,5,[6-8],[9-10],[6-8],[6-8],[0-5],6,8,7,8,7,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],[0-5],[9-10],[0-5],[0-5],[6-8],[6-8],[6-8],[0-5],[0-5],0.19,7,3,0,6,4,[6-8],[0-4],0,0,0,[6-8]
male,22,European/Caucasian-American,0,1,1,Law,7,8,7,8,5,6,[6-8],[6-8],[6-8],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],7,8,10,7,7,5,[6-8],[6-8],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],0.54,7,20,3,8,4,[6-8],[0-4],0,0,0,[0-5]
male,22,European/Caucasian-American,1,1,1,Law,8,5,6,6,9,6,[6-8],[6-8],[6-8],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],7,6,10,6,6,5,[6-8],[6-8],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],0.18,7,20,3,8,4,[6-8],[0-4],0,0,0,[9-10]
male,22,European/Caucasian-American,1,1,1,Law,9,7,9,8,9,7,[9-10],[6-8],[6-8],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],6,7,10,6,6,5,[6-8],[6-8],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],-0.14,7,20,3,7,3,[6-8],[0-4],0,0,0,[9-10]
male,22,European/Caucasian-American,1,1,1,Law,8,7,8,10,7,8,[6-8],[9-10],[6-8],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],6,5,10,6,6,5,[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],-0.18,7,20,3,6,3,[6-8],[0-4],1,0,0,[6-8]
male,22,European/Caucasian-American,1,1,1,Law,8,6,6,5,5,5,[6-8],[0-5],[0-5],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],6,7,10,7,6,5,[6-8],[6-8],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],0,7,20,3,7,4,[6-8],[0-4],1,0,0,[0-5]
male,22,European/Caucasian-American,0,1,1,Law,6,9,9,6,8,2,[9-10],[6-8],[0-5],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],6,8,10,6,7,6,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],0.37,7,20,3,7,4,[6-8],[0-4],0,0,0,[6-8]
male,22,European/Caucasian-American,0,1,1,Law,6,6,8,4,9,4,[6-8],[0-5],[0-5],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],7,9,10,6,6,5,[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],0.21,7,20,3,8,4,[6-8],[0-4],1,1,0,[9-10]
male,22,European/Caucasian-American,1,1,1,Law,8,7,7,9,6,7,[6-8],[9-10],[6-8],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],8,8,10,7,6,5,[6-8],[6-8],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],-0.11,7,20,3,9,4,[9-10],[0-4],0,1,1,[6-8]
male,22,European/Caucasian-American,0,1,1,Law,10,10,10,10,10,10,[9-10],[9-10],[9-10],60,0,0,40,0,0,9,9,9,10,9,[9-10],[9-10],[9-10],[9-10],[9-10],8,8,10,7,6,5,[6-8],[6-8],[9-10],[6-8],[6-8],[0-5],9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,[9-10],[6-8],[9-10],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],0.03,7,20,3,8,4,[6-8],[0-4],0,1,1,[9-10]
male,25,European/Caucasian-American,0,9,2,Business,4,9,7,4,6,4,[6-8],[0-5],[0-5],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],7,7,8,8,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.25,7,10,3,7,6,[6-8],[5-6],0,1,0,[6-8]
male,25,European/Caucasian-American,1,9,2,Business,8,7,8,3,6,2,[6-8],[0-5],[0-5],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],7,8,7,5,7,7,[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.73,7,10,3,7,5,[6-8],[5-6],0,1,0,[6-8]
male,25,European/Caucasian-American,1,9,2,Business,8,10,10,7,9,9,[9-10],[6-8],[9-10],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],7,6,6,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],-0.3,7,10,3,6,7,[6-8],[7-10],0,1,0,[9-10]
male,25,European/Caucasian-American,1,9,2,Business,5,10,8,4,8,2,[6-8],[0-5],[0-5],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],6,6,7,7,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.37,7,10,3,6,6,[6-8],[5-6],0,1,0,[6-8]
male,25,European/Caucasian-American,1,9,2,Business,5,6,7,5,7,8,[6-8],[0-5],[6-8],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],5,8,7,7,7,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.06,7,10,3,6,7,[6-8],[7-10],0,0,0,[6-8]
male,25,European/Caucasian-American,0,9,2,Business,3,7,6,1,1,1,[6-8],[0-5],[0-5],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],6,6,8,8,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.19,7,10,3,6,6,[6-8],[5-6],0,1,0,[0-5]
male,25,European/Caucasian-American,0,9,2,Business,4,8,7,4,5,4,[6-8],[0-5],[0-5],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],8,8,8,6,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.59,7,10,3,7,7,[6-8],[7-10],0,1,0,[0-5]
male,25,European/Caucasian-American,1,9,2,Business,6,8,8,5,6,7,[6-8],[0-5],[6-8],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],8,7,7,7,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.28,7,10,3,7,6,[6-8],[5-6],0,1,1,[6-8]
male,25,European/Caucasian-American,0,9,2,Business,8,9,9,7,6,5,[9-10],[6-8],[0-5],50,0,30,10,0,10,6,6,8,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],6,6,7,8,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],0.42,7,10,3,6,5,[6-8],[5-6],0,1,1,[6-8]
male,30,European/Caucasian-American,0,1,1,'political science',7,6,7,4,6,7,[6-8],[0-5],[6-8],35,15,25,10,5,10,7,7,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],3,6,7,5,8,7,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[0-5],[0-5],0.34,4,2,1,2,1,[0-5],[0-4],0,0,0,[6-8]
male,30,European/Caucasian-American,1,1,1,'political science',7,5,9,6,7,9,[9-10],[6-8],[9-10],35,15,25,10,5,10,7,7,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],5,3,4,3,5,3,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[0-5],[0-5],0.6,4,2,1,4,3,[0-5],[0-4],0,0,0,[6-8]
male,30,European/Caucasian-American,1,1,1,'political science',8,9,10,7,7,9,[9-10],[6-8],[9-10],35,15,25,10,5,10,7,7,6,8,4,[6-8],[6-8],[6-8],[6-8],[0-5],6,3,5,4,5,4,[6-8],[0-5],[0-5],[0-5],[0-5],[0-5],8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,[6-8],[0-5],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[6-8],[0-5],[0-5],[6-8],[9-10],[6-8],[6-8],[0-5],[0-5],-0.26,4,2,1,2,2,[0-5],[0-4],0,0,0,[6-8]
